time,CO2air,CO2top
779,381.5852758994312,381.67201146687955
780,381.2030318554156,381.2591406156402
781,380.95602016270146,380.99230078006076
782,380.7963963244634,380.81983546336926
783,380.6932400881691,380.70838892274793
784,380.68892931932265,380.6899401138617
785,380.68454607579497,380.68519453765225
786,380.99324298840304,380.94981904129196
787,381.18444390835924,381.1563835094679
788,380.6851724226964,380.7548720244492
789,379.4399652597672,379.61771104169765
790,378.02581588577544,378.2304452476327
791,377.1212523320519,377.2546178814187
792,376.53232942579723,376.61918537874874
793,376.14889664774853,376.2054426056454
794,375.89924688099745,375.93608670450755
795,375.7367074246298,375.76069819806725
796,375.63088067020357,375.64650552998717
797,374.9241390655118,375.0247294562252
798,374.4792349057005,374.5449915509828
799,374.1888349671162,374.23175132371495
800,373.9992732703169,374.0272652605716
801,373.87553078358434,373.893801584359
802,373.79475643013035,373.80668112090484
803,373.7420298149129,373.7498134463265
804,373.7076119037965,373.7126926535196
805,373.68514516122644,373.6884623318289
806,373.670479885291,373.67264498438897
807,373.6609068029136,373.66232121302676
808,373.65465800504177,373.6555816418891
809,373.0076842463683,373.0994397064136
810,372.60084087296315,372.66096584379585
811,372.3345974217623,372.37395667239184
812,372.1603582160732,372.18611224105973
813,371.7229670153864,371.78571192074753
814,371.44468309370774,371.4858468262102
815,371.26233501786066,371.2893141315413
816,371.14284487257163,371.16052729037983
817,371.0645442254241,371.07613666058666
818,371.33754962845893,371.2990922006294
819,371.50784835493226,371.48265361122884
820,371.29535966931985,371.32487099685915
821,370.9048881537629,370.96115155119446
822,370.33025155030214,370.4134473654203
823,369.70035825181947,369.7921777133713
824,369.0640922453572,369.1570792319308
825,368.65129002778974,368.71251217441363
826,368.3796380099443,368.4199236052088
827,368.36493657223457,368.36809904129274
828,368.3510305373042,368.35309344163835
829,368.6697305680296,368.6244528091913
830,368.8705860382531,368.8408105221577
831,369.00250395531924,368.9829470118064
832,369.0891492717304,369.076305206045
833,368.81884851519544,368.85696785244414
834,368.48566279641483,368.5340872105889
835,368.27063815501435,368.30251940705637
836,368.129137078748,368.15011754148026
837,368.0360179119247,368.04982476223984
838,367.9747379582266,367.98382399055686
839,367.93441078549273,367.9403901372396
840,367.9078722394776,367.9118071435761
841,367.8904077269294,367.8929972192239
842,367.8789146462766,367.88061890151124
843,367.87135129260287,367.872472838151
844,367.866373983494,367.86711212448836
845,367.86309851458697,367.8635843215239
846,367.86094299889896,367.8612626777965
847,367.8595244860464,367.8597348859243
848,367.85859099151173,367.858729458095
849,367.85797667557017,367.85806780426503
850,367.85757240515125,367.85763238142
851,367.85730636278913,367.8573458352143
852,367.8571312837451,367.85715727048745
853,367.85701606795726,367.8570331771677
854,367.85694024672836,367.85695151225576
855,367.8568903504447,367.8568977707727
856,367.85685751422017,367.85686240384354
857,367.85683590604054,367.85683913033256
858,367.856821684802,367.85682381211166
859,368.93921444773065,368.7853628047098
860,370.2724581082564,370.07908925723234
861,371.4511888370093,371.27879311093943
862,372.2122302786116,372.0996729181626
863,373.03109596843746,372.91196919512834
864,373.9417324733632,373.8094585366051
865,374.5245280901513,374.4384197963959
866,374.90388283400574,374.8478184813323
867,375.1508109809881,375.1143179980157
868,375.31154275438985,375.2877849601094
869,375.4161658658168,375.4007047585907
870,375.48426790596295,375.4742054462684
871,374.57105618375743,374.70044170668046
872,373.6782654694193,373.8085272629713
873,372.78045424438835,372.91151654697734
874,372.20058513697217,372.2864806680271
875,371.75600472013286,371.82148489902926
876,371.142207769003,371.2312597249354
877,370.48781147577347,370.5833023751407
878,369.86917360976116,369.95977362176274
879,369.40226266226824,369.47114146172623
880,368.86791873458503,368.94583974039404
881,368.52219422051485,368.57350113812873
882,368.4586916188153,368.4690951155989
883,368.7404469843283,368.70062144418455
884,368.91703180072676,368.89084215777314
885,369.3599510255513,369.2962401116631
886,369.96817659870624,369.88000119577987
887,370.3582028236607,370.3003978576176
888,370.6137127849787,370.57583988464654
889,370.7811032165329,370.75629625075993
890,370.8907662660677,370.8745117682829
891,370.76777301937403,370.78483484744163
892,370.3670050929263,370.4244938385005
893,369.786388362355,369.8705956348437
894,369.28247629674223,369.3564860865528
895,369.28149314184867,369.28360142050826
896,369.2723994923889,369.27375031181634
897,369.5930515552039,369.54745984338325
898,369.7949457028788,369.7649995773357
899,369.9273750850988,369.90773485761804
900,370.01424547367003,370.0013632904736
901,370.0060657576439,370.00688745229724
902,369.7415519641323,369.7792354177855
903,369.24791726609607,369.31923839485023
904,368.7680305847994,368.8383116197878
905,368.45646443830265,368.50272418838233
906,368.25142845258864,368.28187409720886
907,368.1164977935883,368.1365318547215
908,368.0277015068364,368.0408856446304
909,367.9692659241455,367.97794222508503
910,367.9308101228576,367.93652142394063
911,367.9055032190293,367.9092610812454
912,367.8888489480574,367.89132217376823
913,367.8778890366283,367.87951663919023
914,367.87067648856004,367.87174740589205
915,367.86592997048155,367.8666347954514
916,367.86280635412857,367.8632702790195
917,367.86075075830325,367.8610560672491
918,367.85939800239504,367.8595988928611
919,367.8585077615066,367.85864000619785
920,367.857921912628,367.8580089394402
921,367.8575363725108,367.85759364486177
922,367.8572826515544,367.85732035402725
923,367.857115682747,367.85714050086574
924,367.85700580296873,367.85702214186267
925,367.85693349297253,367.8569442511208
926,367.85688590641223,367.8568929924358
927,367.8568545898577,367.8568592598463
928,367.85683398092846,367.85683706038037
929,367.8568204186277,367.85682245158614
930,367.8568114934714,367.8568128376122
931,367.85680561975937,367.85680651037865
932,367.8568017546722,367.8568023474036
933,367.85679921079924,367.8567996068323
934,367.8567975364853,367.85679780307936
935,367.8567964346153,367.8567966161622
936,367.8567957093049,367.8567958346582
937,367.8567952315886,367.85679531964763
938,367.8567949177145,367.856794982172
939,367.8567947115949,367.85679476057993
940,367.8567945754598,367.8567946133102
941,367.856794485799,367.8567945167326
942,367.85679442679344,367.8567944531666
943,367.8567943883194,367.85679441212835
944,367.8567943632225,367.8567943852912
945,367.8567943465512,367.85679436712843
946,367.8567943362503,367.8567943568292
947,367.8567943295653,367.8567943496291
948,367.85679432516366,367.8567943448836
949,367.8567943226007,367.85679434250625
950,367.85679432079644,367.8567943403791
951,367.8567943197526,367.85679433944296
952,367.8567943187558,367.8567943379904
953,367.8567943180553,367.8567943372354
954,367.8567943175943,367.85679433673886
955,367.85679431745814,367.85679433678393
956,367.85679431722167,367.85679433633345
957,367.8567943170432,367.85679433614155
958,367.85679431725737,367.8567943367507
959,367.85679431710867,367.85679433620743
960,367.85679431696667,367.8567943360548
961,367.8567943170393,367.8567943363231
962,367.8567943171077,367.8567943363973
963,367.8567943169854,367.8567943360706
964,367.8567943173815,367.8567943370703
965,367.85679431754204,367.8567943370485
966,367.8567943172888,367.8567943363884
967,367.856794317408,367.8567943368956
968,367.8567943171954,367.8567943362793
969,367.8567943170015,367.85679433605327
970,367.8567943170317,367.85679433626683
971,367.8567943169015,367.8567943359193
972,367.8567943174484,367.8567943372632
973,367.8567943177323,367.85679433737755
974,367.856794318373,367.8567943386099
975,368.02108954989075,367.9977349081381
976,368.12489737381816,368.1095240293272
977,368.02898501483946,368.042210956154
978,368.13432454348555,368.11970910722357
979,368.52739536704496,368.4711995692362
980,368.77710196927546,368.7401688024423
981,368.6136339941026,368.63586406669316
982,368.35061509466414,368.3885527134526
983,368.18176265918703,368.2067361059758
984,368.1034852113944,368.11525656619415
985,368.70713501787026,368.6218851339797
986,369.08641595463706,369.03042111074825
987,369.3353268155212,369.2985778519052
988,369.23733694803855,369.250261426718
989,368.852548572377,368.90746024125315
990,368.5095302875604,368.5596453273995
991,368.2863378252276,368.3193328444098
992,368.1394644982283,368.1611756305192
993,368.0428094944281,368.05711229896696
994,368.14341763698087,368.1295029745026
995,368.0411773454452,368.05533656458874
996,367.97813035287305,367.9874557385424
997,367.93664259395837,367.94277609461494
998,367.90934024246184,367.9133754411316
999,368.25261283632966,368.20408233983716
1000,368.8620414859702,368.77443185478035
1001,369.5784161310671,369.4745661291588
1002,370.3649962618751,370.25089270751965
1003,370.871378425462,370.79667895347217
1004,371.5268175340802,371.4321556157115
1005,371.94687521528533,371.8849893300256
1006,372.22141925033884,372.1809677528212
1007,373.10973454402614,372.9831497067935
1008,373.9912601051721,373.86346895319923
1009,375.19562550554934,375.0224412533867
1010,375.96112561011034,375.84863620322955
1011,376.4581088576622,376.3850321761304
1012,376.7807615828852,376.7333015094734
1013,376.990235374173,376.9594344897454
1014,377.12623423612064,377.1062470830167
1015,376.89801284269066,376.92971148025197
1016,376.7577834344082,376.77840561670587
1017,376.666627426164,376.68003286804196
1018,376.290053704389,376.3435737203595
1019,376.05308766371934,376.0879346050398
1020,376.02603060618253,376.03076518700783
1021,376.00516621598194,376.00823453493285
1022,375.673460312116,375.72037877372895
1023,375.1467246078211,375.2224274456408
1024,375.57691484231555,375.5182185287774
1025,375.83700845252247,375.7987907640192
1026,376.13324861266676,376.0904898052507
1027,376.3225141609768,376.29472097140075
1028,376.4455158375446,376.42746034278457
1029,376.5254558279424,376.51371824773923
1030,376.5774078328133,376.5697810795882
1031,376.928064244022,376.8784921842151
1032,377.14754372262917,377.11534119276456
1033,377.6691410630195,377.5949236985671
1034,377.9974650649681,377.94928044605706
1035,378.2102239261637,378.17899558400677
1036,378.34810365314905,378.3278759125108
1037,378.4374600942445,378.4243501147131
1038,378.18055370983245,378.21638158316506
1039,377.7064809355377,377.7741866371256
1040,377.4065395539846,377.4505929900865
1041,377.5909367468006,377.5661354586907
1042,377.7008490243496,377.6847192468495
1043,378.6541253561364,378.51970503817415
1044,379.24774253512226,379.16081583749786
1045,379.6314473419472,379.5752400625997
1046,379.87946657895145,379.84315226252676
1047,380.03978774140546,380.01631184381324
1048,380.14341750449466,380.12824441849546
1049,380.2104038225669,380.2005906140134
1050,380.25370170911924,380.2473651581384
1051,379.96923977871495,380.00906596414404
1052,379.85569291150784,379.8727007708667
1053,379.7806263959901,379.79162877516484
1054,379.73205252067265,379.7391794572748
1055,379.7006234877493,379.70523523968143
1056,379.6802868206707,379.68327178507195
1057,379.66712767007823,379.6690605292914
1058,379.6586127731833,379.65986608881855
1059,379.6531032866927,379.6539158083729
1060,379.64953833680545,379.6500653624912
1061,379.6472315808597,379.6475738937647
1062,379.64573894761855,379.6459618154047
1063,379.64477311411565,379.64491874797517
1064,379.6441481664676,379.64424377821064
1065,379.6437437785236,379.6438070714741
1066,379.3301827508723,379.37433867266566
1067,379.1350553026086,379.1636958180147
1068,378.37996031177363,378.48714377789344
1069,377.90558971612097,377.9752752128733
1070,377.9130539267217,377.913840398587
1071,377.9098139417874,377.91029427104075
1072,377.9077064309274,377.90801907315847
1073,377.90633921531986,377.9065431024219
1074,377.90545226027615,377.9055855691785
1075,378.3460324868373,378.2839619348319
1076,378.62002396595625,378.57979393274076
1077,378.4830207771601,378.5012690060806
1078,378.40225499697,378.41411719952407
1079,378.34989142021277,378.3575887728516
1080,378.3159398082047,378.32093143344684
1081,378.29392548580574,378.29716344289943
1082,378.27965141103476,378.281752376982
1083,378.27039614836286,378.27175964016857
1084,378.2643950248336,378.26528045394423
1085,378.26050393924834,378.261079052974
1086,378.25798092965886,378.2583549661333
1087,378.2563450151049,378.2565886457021
1088,378.2552842781096,378.2554433895997
1089,378.2545964910674,378.2547007632528
1090,377.93900917252836,377.98353652132283
1091,377.42639030084183,377.4999473437
1092,377.10126585024216,377.1491113012951
1093,376.8899137092528,376.92104257627386
1094,376.7525236276233,376.77275871111044
1095,376.6632099550745,376.67636033644203
1096,376.60514830613135,376.6137008520959
1097,376.5674042676318,376.572966327127
1098,376.54286804385094,376.54648457552827
1099,376.5269176110732,376.5292696118636
1100,376.5165485585492,376.5180791282242
1101,376.5098080105386,376.510803770159
1102,376.5054261203119,376.50607426933885
1103,376.5025775438838,376.5029997728979
1104,376.50072576933263,376.50100097288436
1105,376.18205039244987,376.22715239311276
1106,375.98278921090315,376.0121875112827
1107,375.53476821733113,375.5989970678463
1108,375.25096374347845,375.2928580816531
1109,374.4268496394893,374.54481899379005
1110,373.90481243795097,373.9819632973075
1111,373.5637064708745,373.6141199393602
1112,373.34081527494294,373.3737604909529
1113,372.8733258421756,372.9405456201324
1114,372.57575663441105,372.61977420045145
1115,372.0581484118584,372.1328243116951
1116,371.72738078181,371.7763446530969
1117,371.51069472210605,371.54277510809726
1118,371.3687388283832,371.389759341013
1119,371.275740855268,371.2895120232423
1120,371.2148156914222,371.2238376437516
1121,371.17490252815674,371.180809969026
1122,371.14875397713877,371.15262420228936
1123,371.1316235483994,371.134158699012
1124,371.1204009635678,371.1220619294491
1125,371.11304880183695,371.11413716849563
1126,371.1082322558345,371.10894546912766
1127,371.1050768542891,371.1055441492
1128,371.1030096690618,371.10331593971716
1129,371.10165540819645,371.10185622441327
1130,371.1007682062567,371.10089991147026
1131,371.1001869800224,371.10027341275446
1132,371.0998062087879,371.0998629627076
1133,371.0346660700762,371.04392129532596
1134,370.6688938782086,370.7211246554575
1135,370.1117896669428,370.19239357506723
1136,369.4277954106814,369.52724448067687
1137,368.8880951666863,368.9675565745125
1138,368.53547329715025,368.5877756230599
1139,368.3034209363389,368.33784018546174
1140,368.1507107184373,368.17336753835013
1141,368.0502153417971,368.0651294535732
1142,367.9840817428109,367.9938956111017
1143,367.9405601896044,367.9470179635724
1144,367.91191922229524,367.91616936621983
1145,367.8930711038356,367.8958683142993
1146,367.8806674809185,367.88250845325337
1147,367.8725048538869,367.8737165941813
1148,367.8671331890645,367.86793062412295
1149,367.86359817583923,367.86412296258504
1150,367.86127183211727,367.8616172237357
1151,367.85974090501463,367.8599682092537
1152,367.8587334220954,367.8588830271827
1153,367.85807041400415,367.85816887314576
1154,367.85763409853246,367.85769889374495
1155,367.85734696340364,367.8573896178021
1156,367.8571580063239,367.85718607857757
1157,367.85703365470357,367.85705213597123
1158,367.8569518203823,367.85696398947925
1159,367.85689796623086,367.85690598105157
1160,367.85686252629404,367.856867806379
1161,367.8568392036744,367.8568426846059
1162,367.85682385576166,367.85682615292103
1163,367.8568137551534,367.85681527307594
1164,367.85680710808424,367.85680811319213
1165,367.8568027340932,367.85680340216004
1166,367.85679985514207,367.85680030052777
1167,367.8567979604771,367.8567982597073
1168,367.85679671380825,367.85679691700784
1169,367.8567958934112,367.85679603333347
1170,367.8567953535206,367.8567954517873
1171,367.8567949984046,367.856795069477
1172,367.8567947643747,367.85679481698423
1173,367.85679461031526,367.856794651037
1174,367.85679450892883,367.85679454182156
1175,367.8567944418422,367.8567944691433
1176,367.85679439764397,367.856794421534
1177,367.85679436892474,367.8567943910196
1178,367.8567943497077,367.85679436989886
1179,367.8567943371973,367.85679435663684
1180,367.8567943291727,367.8567943482044
1181,367.85679432391686,367.8567943425431
1182,368.0210962918802,367.9976852488532
1183,368.45304409960977,368.3909043636883
1184,368.7282600381104,368.6874076763197
1185,368.90901938837027,368.882191677038
1186,368.89684682909143,368.89786699583226
1187,368.8267588224878,368.8367707664132
1188,369.1096578722067,369.06963899750116
1189,369.28691045135116,369.2606047855559
1190,369.40326699268473,369.38599788148855
1191,369.4796528209279,369.4683150258237
1192,369.529798270914,369.5223566289082
1193,369.5627180685592,369.55783195357395
1194,369.5843291659067,369.58112099990217
1195,369.5985163121708,369.59641045530867
1196,369.5425424255845,369.5504588025339
1197,369.4421626331641,369.45667305799225
1198,369.37792282160024,369.38746040768035
1199,369.3357302218741,369.34199416462735
1200,369.6345968744069,369.5922059550087
1201,369.82219569385893,369.79435933248993
1202,369.94525040474394,369.92698890057346
1203,370.0259707536653,370.0139917638307
1204,370.07892117728534,370.0710633526788
1205,370.1136552115213,370.10850122933726
1206,370.1364399295333,370.1330588276079
1207,370.15138607094644,370.14916803386166
1208,370.1611903148975,370.15973541770427
1209,370.16762164404395,370.1666673469279
1210,370.17184043392456,370.17121445966717
1211,370.17460786058666,370.1741973498056
1212,370.5018558874222,370.4552650484433
1213,370.7078270951465,370.6772728926293
1214,370.8427593821278,370.8227425085067
1215,370.9311577302484,370.91804301827545
1216,370.9890699770416,370.98047825813336
1217,371.0270101155767,371.021381039883
1218,371.05186581702986,371.0481778322972
1219,371.0681494111302,371.0657343036188
1220,371.0788174303849,371.07723535504164
1221,370.955997063134,370.97343324126786
1222,370.8788493405309,370.8902928320467
1223,370.82828437676693,370.8357839717936
1224,370.7951405222199,370.8000563606423
1225,370.77341582224756,370.7766383879395
1226,370.75917608820725,370.76128829246187
1227,370.74984239260834,370.7512269805173
1228,370.7437244822655,370.7446320616995
1229,370.7397143749451,370.7403094788207
1230,370.73708590022943,370.7374761162766
1231,370.73536302918046,370.7356189130323
1232,370.73423374904115,370.73440155356525
1233,370.7334935313022,370.7336036514078
1234,370.6030121833055,370.6215888120079
1235,370.3256173739939,370.36560941084684
1236,370.1486111289398,370.174878766532
1237,370.03244405201514,370.04968075502245
1238,369.95620208093277,369.9675127257091
1239,369.9061633804771,369.9135867259659
1240,369.8733226013839,369.8781937994957
1241,369.8517687480054,369.8549658208316
1242,369.8376227734803,369.8397211018758
1243,370.15422542226605,370.10925513404686
1244,370.67852186679124,370.6028006734018
1245,371.33765032752353,371.24201044765834
1246,371.76018683252454,371.69763188409905
1247,372.0364256323426,371.9955398672227
1248,372.53975580108767,372.4672401917431
1249,372.8600658826338,372.81269776227697
1250,373.0692037707024,373.03827580324213
1251,373.20575679154547,373.1855668245104
1252,373.294917839447,373.28173309332965
1253,373.35313368307095,373.3445260214482
1254,373.39114479349433,373.3855264179061
1255,373.415963760541,373.41229601204225
1256,373.4321689230103,373.42977468831157
1257,373.4427498146946,373.44118716724864
1258,373.51391022365834,373.5037824960898
1259,373.87965454854043,373.8275626299509
1260,374.10981872813517,374.07583867148605
1261,374.25986461420507,374.2377106903977
1262,374.3576828664645,374.3432393730436
1263,374.4214529788378,374.41203485139124
1264,374.4630258550916,374.4568864144221
1265,374.49012825365764,374.48612627068604
1266,374.50779701238207,374.5051882587374
1267,374.51931563405077,374.5176158544278
1268,374.5268249742534,374.5257174171787
1269,374.5317204911782,374.5309991161471
1270,374.53491201884106,374.53444229669327
1271,374.5369926626515,374.5366869137813
1272,374.53834908096434,374.5381502298854
1273,374.5392333651061,374.539104143043
1274,374.85946131776586,374.8141145739164
1275,375.05972377198236,375.03017518653763
1276,375.190106583573,375.17087371305627
1277,375.9119443267671,375.8093705402185
1278,376.3643224904304,376.29765231650407
1279,376.9749501900721,376.88688315388447
1280,377.3628262750552,377.305723187776
1281,377.6143949629366,377.57736048628004
1282,377.77755599585373,377.75353532168225
1283,378.07256781301044,378.030269581145
1284,378.2588930187327,378.2314553058442
1285,378.5684391476001,378.52399566238915
1286,378.7640377288752,378.73524197818705
1287,378.8906994254992,378.87205494956817
1288,378.6585172201935,378.6908440403892
1289,378.5160504436347,378.5370500723486
1290,378.48661715389574,378.491336026219
1291,378.46591834276273,378.4689715293612
1292,378.4524993131829,378.45447893842675
1293,378.75829421869736,378.715166119876
1294,378.94818480006796,378.9202303278916
1295,379.0711151855462,379.0530217472672
1296,379.1507018781253,379.13899041195054
1297,379.20222716653603,379.19464638870954
1298,379.2355850303167,379.2306789402929
1299,379.2571812613852,379.25400634446413
1300,379.2711627975874,379.2691090260687
1301,379.2802146162051,379.27888631719367
1302,379.286074824061,379.285216278739
1303,379.2898687938515,379.2893141427896
1304,379.2923250228676,379.2919671667318
1305,379.2939151904366,379.2936848148231
1306,379.2949446790737,379.2947968982806
1307,379.358317828074,379.34936751661917
1308,379.3977237079379,379.3919241393639
1309,379.1096179835445,379.1501808019542
1310,378.30205100718905,378.41735876920814
1311,377.7935224246873,377.8684943106771
1312,377.77889966422333,377.7829527770935
1313,377.7612953459389,377.7638937599134
1314,377.7498658763699,377.75155207303953
1315,377.7424491128275,377.7435439937623
1316,378.1791104258619,378.11753045204716
1317,378.76509555686323,378.6808786862421
1318,379.13609447657456,379.0815648023292
1319,379.37608829810506,379.3407951960518
1320,379.53133833116993,379.50851045924935
1321,379.31844144408217,379.3478870469322
1322,379.18859016572924,379.20769591374625
1323,379.1044858083264,379.11686594386913
1324,379.05000885993314,379.0580277747771
1325,379.39115621759186,379.3432483510218
1326,379.60212404411953,379.57110379376786
1327,379.7385590288697,379.7184948320997
1328,379.82679639676763,379.8138227021978
1329,379.88386325375234,379.8754748779952
1330,379.9207709502535,379.9153463603562
1331,379.94464050869095,379.94113369113956
1332,379.96007795926516,379.95781123849446
1333,379.970061999846,379.9685972412961
1334,380.0390449540608,380.0292804766206
1335,380.08204195140416,380.07572431516775
1336,380.1098415366797,380.10575934554475
1337,380.12781619511884,380.12517829293046
1338,380.1394381394015,380.13773392148585
1339,380.4591946293699,380.4140831442855
1340,380.6576618798465,380.62849148300035
1341,380.7858135392321,380.7669769594172
1342,380.86856657239144,380.8564036135673
1343,380.92200356874775,380.9141525642985
1344,380.95651035429063,380.95144327795583
1345,381.165527697504,381.13595114178577
1346,381.2956041400224,381.2764998509085
1347,381.3795312625334,381.3672061953489
1348,381.12273692602236,381.15862006716475
1349,380.9648108926848,380.9880331504187
1350,380.8627848950464,380.87779532055504
1351,380.79686899412934,380.80657029938976
1352,380.75428267134447,380.7605504494095
1353,380.7267683188236,380.73081944821155
1354,380.7089919245925,380.71161092767676
1355,380.69750710308614,380.69919993398156
1356,380.690086839535,380.69118258926414
1357,380.99682443782416,380.95363513727307
1358,381.1867500969995,381.1588606503158
1359,380.6866701747077,380.75642738426745
1360,380.0668166120442,380.15609793484634
1361,379.6733394133631,379.7312079213758
1362,379.4184753809054,379.45596697684147
1363,379.8798202631391,379.81577196448694
1364,380.16180970525176,380.12038353484974
1365,380.3439874222477,380.31721988902143
1366,380.46168523814464,380.4444085778689
1367,380.8494538910224,380.79440037944096
1368,381.0916613567853,381.05612213205166
1369,381.2479414090966,381.22499960400273
1370,381.34877815204976,381.33397301720646
1371,381.41384161698556,381.4042914481957
1372,381.45582383188736,381.44966077396657
1373,381.4829122627526,381.4789363982138
1374,381.5003907742454,381.49782725479565
1375,381.20082160770556,381.2430186634031
1376,380.7037619371845,380.77504145995556
1377,380.3902147814742,380.4363714443758
1378,380.56196408758905,380.53895701042813
1379,380.6632805581333,380.64838399559244
1380,380.7287152115152,380.719095023488
1381,380.7709804706195,380.76476614697617
1382,380.79827972423305,380.7942678765988
1383,380.81591273404854,380.81332313832075
1384,380.8273021560196,380.82563090827466
1385,380.8346586745179,380.83358099636575
1386,380.83941037236735,380.8387159304226
1387,380.8424795372112,380.8420328182306
1388,380.84446197135486,380.84417513732024
1389,380.84574245241447,380.8455588738779
1390,380.2227080153685,380.3107306776607
1391,379.83528745266074,379.89236877700193
1392,379.83483841241934,379.8364145132782
1393,379.82811189042576,379.8291079362292
1394,379.823755885371,379.82440149778955
1395,379.50785318449226,379.55251754538955
1396,379.3112825274447,379.34024662088484
1397,379.1839605867059,379.20272487347563
1398,378.7874545615512,378.8440214218876
1399,378.5383691509128,378.5750868477623
1400,378.37682278338156,378.40064030258293
1401,377.9569158962827,378.0169704473239
1402,377.6923347066957,377.7313714935572
1403,377.5205180723472,377.5458723273675
1404,377.0926637995792,377.15393506495826
1405,376.82259782451746,376.8624762132821
1406,376.6469934672196,376.6729252243558
1407,376.21537293343454,376.2772339570908
1408,375.9425306766001,375.98283721272657
1409,375.76489214043,375.79112881067124
1410,375.6492325675875,375.66631553711863
1411,375.57392823878314,375.5850493494159
1412,375.5248981217325,375.53214018003894
1413,375.4929752955462,375.49769153063386
1414,375.47219077560794,375.47526206034144
1415,375.1398049227695,375.1869982068276
1416,374.9313310746991,374.96213896697736
1417,374.7954292120247,374.81551058850147
1418,374.70683059222813,374.71992263387125
1419,374.64907092227986,374.65760566946705
1420,374.29144075642915,374.3423951202835
1421,373.7455511457328,373.82437183340227
1422,373.39702768884524,373.44858322499744
1423,373.1692374521588,373.2029317737405
1424,373.02035146674956,373.0423765444542
1425,372.9230388951721,372.93743490569113
1426,372.85943471313226,372.8688443105859
1427,372.8178625722895,372.8240130157158
1428,372.7906906492882,372.7947116093666
1429,372.7729310272384,372.77555918531846
1430,373.08332865196405,373.03936410973256
1431,373.27764080831173,373.2489043448773
1432,373.4044741608927,373.3857196418241
1433,373.4872674906319,373.47502442055185
1434,373.5413121378155,373.5333199028789
1435,373.57659064656434,373.57137346222356
1436,373.5996192700947,373.59621371072143
1437,373.6146515038667,373.61242942368256
1438,373.62446420212876,373.62301366671636
1439,373.63086953964785,373.62992312027814
1440,373.63505074799036,373.63443337078365
1441,373.6377801145377,373.63737746893366
1442,373.6395617582846,373.639299258542
1443,373.64072475479907,373.6405537456136
1444,373.64148391852854,373.64137266931783
1445,373.6419794799593,373.6419072117336
1446,373.6423029652728,373.6422561494731
1447,373.6425141250232,373.64248391626626
1448,373.9634957167887,373.91796201953116
1449,374.16447540125796,374.13476077821895
1450,374.6154784911671,374.55074497776764
1451,374.9008663600977,374.85869043309106
1452,375.0866744142342,375.0592146385438
1453,375.52643148239866,375.4633838327888
1454,375.80416289759114,375.7631375853435
1455,375.98475343577746,375.9580772969933
1456,376.10218306508585,376.08483754750597
1457,376.17854220320163,376.16726293687043
1458,376.22819483275583,376.2208611821564
1459,375.94268240003527,375.98297564656036
1460,375.4465352377869,375.5179946616576
1461,374.8120152201383,374.90397747646097
1462,374.4060610353948,374.4661135782051
1463,374.1410707055769,374.1802750005032
1464,373.9680937519551,373.99368774731454
1465,373.85518036427527,373.8718861811583
1466,373.7814738950944,373.7923783018065
1467,373.73336034045457,373.7404800274211
1468,373.76614003892865,373.761676872437
1469,374.1065309360173,374.058126865811
1470,374.32011080351987,374.28852749501266
1471,374.45930754093297,374.43872320348237
1472,374.5500304318977,374.53661725239687
1473,374.609160548428,374.6004188494764
1474,374.6476994420316,374.6420008898382
1475,374.67281729417044,374.6691043527138
1476,374.3693117885566,374.41228647835345
1477,374.17949811952207,374.20758181082505
1478,374.05563239181987,374.073960248374
1479,373.97479758891893,373.9867576719857
1480,373.9220444539616,373.9298506960843
1481,373.8876178205389,373.89271256279613
1482,373.8651509575043,373.868476171122
1483,373.85048905573126,373.85265947347483
1484,373.84092068130866,373.8423374781229
1485,374.1552663433334,374.1107168811983
1486,374.671787677338,374.59735873218557
1487,374.99973937315315,374.95126373713197
1488,375.2132064353807,375.1816473852033
1489,375.35215620395724,375.33161610750807
1490,375.44260233881346,375.42923291178613
1491,375.50147602236757,375.49277337175334
1492,375.53979816591743,375.53413452855284
1493,375.5647430787901,375.5610571022981
1494,375.5809803438002,375.57858145814265
1495,375.2728647144295,375.3165225436517
1496,375.0802708040447,375.1087587333866
1497,374.6352269816985,374.699165016365
1498,374.3530365654109,374.3947922553518
1499,374.16888371124026,374.1961363969654
1500,374.0487060049631,374.0664883355264
1501,373.97027707997114,373.98188431956686
1502,373.9190945923682,373.92666987994363
1503,373.88569279315135,373.8906368212211
1504,373.5429253985045,373.5917426921062
1505,373.0055590665546,373.08321919419376
1506,372.6622783311636,372.7131327339968
1507,372.4376831652859,372.4709536325547
1508,372.29073360948945,372.31250213768027
1509,372.1945870099389,372.2088287243768
1510,372.13167953872954,372.1409986958142
1511,372.09052027949394,372.09661840195866
1512,372.0635906399985,372.0675796666939
1513,372.04597075441364,372.0485816105949
1514,372.0344424670484,372.0361509076584
1515,372.0268996895626,372.0280176933096
1516,372.02196456857666,372.0226962587462
1517,372.34172783697727,372.29632223347073
1518,372.5423335724089,372.512625092445
1519,372.6734106681749,372.6540016102521
1520,372.7590628124867,372.7463792415941
1521,372.8150314178324,372.80674370585405
1522,372.8516037222875,372.846188454838
1523,372.8755015778437,372.87196392922567
1524,372.8911176357573,372.88880564207705
1525,372.90132169156794,372.89981162566085
1526,372.90798953863714,372.9070029903505
1527,372.9123465744106,372.91170226296146
1528,372.9151936575258,372.9147729196721
1529,372.91705406272166,372.9167794173208
